,,0
siisa_montoMorasBCRA,veraz_cantConcursos60,0.0430230827694238
siisa_cant1s,siisa_monto3s,0.04300565167203654
siisa_consultasTresMeses,siisa_relDepCuit,0.042695442444534513
siisa_cantMoras,siisa_relDepTel,0.04265940626967632
siisa_consultasSemana,siisa_monto2s,0.04256563336240763
siisa_maxBCRA24m,siisa_relDepCuit,0.04256491401044031
siisa_consultasSemana,siisa_nroDoc,0.04174643418985011
siisa_montoMorasBCRA,siisa_relDepCuit,0.041516527227161475
siisa_monto1s,veraz_cantMoraAbierta24,0.04131180009514062
siisa_relDepTel,veraz_peorStatusActual,0.04117580804090939
siisa_cant1s,siisa_sesModelo,0.04103186350700975
siisa_cantMorasBCRA,siisa_consultasDosAno,0.04080407092616304
siisa_cant5s,siisa_consultasDia,0.04063533946652894
siisa_relDepTel,veraz_observaciones24m,0.04052990186925147
siisa_cantMorasBCRA,siisa_consultasTresMeses,0.04046842429942845
siisa_cant3s,veraz_observaciones24m,0.040316859862147426
veraz_cantMoraAbierta24,veraz_observaciones24m,0.0403100194716854
siisa_cant5s,siisa_relDepMeses,0.04023549215259361
siisa_consultasSeisMeses,siisa_maxBCRA6m,0.0400490212349358
siisa_cantMoras,siisa_maxBCRA6m,0.03999165569219207
siisa_consultasDosAno,veraz_peorStatus12,0.03988659742462234
siisa_consultasMes,siisa_maxBCRA12m,0.03981476872627091
siisa_consultasMes,veraz_peorStatus12,0.03976899632716827
siisa_relDepTel,veraz_peorStatus12,0.039400863800637155
siisa_consultasDia,siisa_relDepTel,0.03907808742499725
siisa_cant5s,siisa_nroDoc,0.03900401234451695
siisa_consultasMes,siisa_monto3s,0.038958969983837195
siisa_cant5s,siisa_relDepTel,0.03884070133161735
siisa_monto1s,siisa_monto3s,0.03882324425045722
siisa_consultasSemana,siisa_maxBCRA,0.03840580669074227
siisa_monto1s,veraz_peorStatus12,0.03833551218801043
siisa_maxBCRA12m,siisa_monto1s,0.03752913669398338
siisa_consultasDosAno,siisa_relDepTel,0.037518536528659316
siisa_cantCheques,siisa_relDepMeses,0.03743544103795249
siisa_relDepMeses,veraz_cantJuicios12,0.037435441037952474
siisa_maxBCRA,veraz_cantJuicios12,0.03552831419922314
siisa_cant3s,siisa_consultasAno,0.03544273454846735
siisa_cant3s,siisa_consultasMes,0.03523459797848613
siisa_monto1s,siisa_monto2s,0.03487535936819778
siisa_monto1s,siisa_sesModelo,0.034827487110197924
siisa_consultasSemana,siisa_maxBCRA12m,0.03471528228063886
siisa_consultasTresMeses,siisa_monto3s,0.03466461738899374
siisa_cant4s,siisa_consultasSemana,0.03461403792938876
siisa_cant3s,siisa_nroDoc,0.03452371630345493
siisa_consultasTresMeses,veraz_peorStatusActual,0.03411407978661047
siisa_maxBCRA6m,veraz_cantJuicios12,0.03406040917594671
siisa_cant1s,siisa_cant4s,0.03398461069729106
siisa_consultasTresMeses,siisa_sesModelo,0.033493081161162695
siisa_cantCheques,siisa_consultasDosAno,0.03343344310223806
siisa_relDepCuit,veraz_cantMoraAbierta24,0.03336926025876723
siisa_consultasTresMeses,siisa_relDepMeses,0.033168197756713334
siisa_relDepMeses,siisa_sesModelo,0.03288927274495465
siisa_monto1s,veraz_cantConcursos60,0.0326178022012124
siisa_consultasSemana,siisa_monto1s,0.03261725943131159
siisa_consultasSemana,siisa_montoMorasBCRA,0.03247505538325175
siisa_cant1s,veraz_cantJuicios12,0.032250213836820106
veraz_cantJuicios12,veraz_peorStatus12,0.03217833569287399
siisa_sesModelo,veraz_cantMoraAbierta24,0.03210832284248055
siisa_maxBCRA12m,veraz_cantJuicios12,0.03205031860382006
siisa_cantMoras,siisa_maxBCRA12m,0.03196532107382269
siisa_cantCheques,siisa_maxBCRA,0.03157025267039883
siisa_cant2s,siisa_relDepTel,0.03149605599885813
siisa_monto1s,veraz_observaciones24m,0.031363645483653634
siisa_consultasDia,siisa_monto5s,0.03135978342257042
siisa_nroDoc,veraz_cantConcursos60,0.03131417081983999
veraz_cantJuicios12,veraz_peorStatusActual,0.031059085894412683
siisa_consultasMes,veraz_cantConcursos60,0.030678101890625007
siisa_consultasDosAno,siisa_sesModelo,0.03059144872110647
siisa_consultasAno,siisa_relDepTel,0.030473935520352616
siisa_cant2s,siisa_cant4s,0.03032072625741646
siisa_monto3s,veraz_cantMoraAbierta24,0.029568860182364484
siisa_cant3s,veraz_cantMoraAbierta24,0.029318141398314387
siisa_consultasDosAno,siisa_relDepCuit,0.02928202562622929
siisa_cant3s,siisa_relDepTel,0.02927193159043173
siisa_cant5s,siisa_consultasSemana,0.029099334425070462
siisa_cant4s,siisa_relDepTel,0.028689142712353947
siisa_consultasTresMeses,siisa_montoMorasBCRA,0.02844290224711207
siisa_cant3s,siisa_consultasDia,0.028035693120461724
siisa_cantMoras,siisa_sesCat,0.027872166678840106
siisa_consultasDosAno,veraz_cantConcursos60,0.027763981144331686
siisa_consultasSeisMeses,siisa_relDepTel,0.0276219718478187
siisa_cant5s,siisa_montoMorasBCRA,0.02733072051652017
siisa_consultasDosAno,siisa_maxBCRA12m,0.027199466535648174
siisa_cantCheques,siisa_maxBCRA6m,0.02626548966304377
siisa_consultasDia,siisa_monto1s,0.026135343402096042
siisa_consultasMes,siisa_maxBCRA,0.026085604586837396
siisa_consultasDosAno,veraz_observaciones24m,0.02607908479575292
siisa_consultasTresMeses,siisa_maxBCRA6m,0.025765467189273507
siisa_relDepCuit,siisa_sesModelo,0.025760621577810647
siisa_cant1s,siisa_relDepTel,0.025711762086197767
siisa_cant3s,siisa_cant5s,0.025574772307843083
siisa_cant2s,siisa_monto5s,0.02555746626563224
siisa_consultasSeisMeses,siisa_monto5s,0.025210449006248418
siisa_cant3s,siisa_consultasSemana,0.025156352443426712
siisa_consultasDosAno,siisa_relDepMeses,0.025020554479016875
siisa_relDepTel,siisa_sesCat,0.024835643960558217
siisa_cant1s,siisa_consultasSeisMeses,0.024640314827707867
siisa_cantMoras,siisa_monto2s,0.024586974659650866
siisa_consultasMes,siisa_montoMorasBCRA,0.024474204918872915
siisa_cantCheques,siisa_monto2s,0.02432349648560986
siisa_monto3s,siisa_relDepTel,0.024204515570167645
siisa_consultasSemana,siisa_monto3s,0.024144598250225895
siisa_consultasAno,siisa_sesModelo,0.024140164253751276
siisa_cantCheques,veraz_peorStatusActual,0.024042415326904917
siisa_cant2s,siisa_cant3s,0.023756861459507853
siisa_consultasTresMeses,veraz_cantJuicios12,0.023368263285680275
siisa_cant5s,siisa_monto2s,0.02329256324610411
siisa_maxBCRA24m,siisa_monto2s,0.02329247468204959
siisa_consultasDosAno,siisa_maxBCRA,0.02317664081340895
siisa_consultasDia,siisa_sesCat,0.023137284133969895
siisa_monto1s,veraz_cantJuicios12,0.023053458591706585
siisa_cant1s,veraz_observaciones24m,0.022856539608628358
siisa_consultasDia,siisa_maxBCRA24m,0.022221528084957483
siisa_consultasMes,veraz_cantMoraAbierta24,0.022134592831173115
siisa_consultasAno,veraz_peorStatusActual,0.02210367807697133
siisa_sesCat,veraz_cantMoraAbierta24,0.02204900696195447
siisa_consultasDia,veraz_peorStatusActual,0.02200579864550078
siisa_consultasDosAno,siisa_sesCat,0.021869399376572386
siisa_cantCheques,siisa_consultasMes,0.021682526224325167
siisa_cant4s,siisa_consultasSeisMeses,0.021383703172641124
siisa_consultasDosAno,siisa_monto3s,0.02110730239781323
siisa_cant2s,siisa_consultasDosAno,0.021099217870355097
siisa_cant3s,siisa_cant4s,0.021084400153543525
siisa_monto1s,siisa_relDepTel,0.020968203005085582
siisa_cant1s,siisa_consultasMes,0.020898494269352565
