,,0
nosis_24mBCRAmaxSit,siisa_monto6s,0.45340700387773436
nosis_24mBCRAmaxSit,siisa_montoMorasBCRA,0.06411379636063837
nosis_24mBCRAmaxSit,siisa_nroDoc,0.07856729834599022
nosis_24mBCRAmaxSit,siisa_score,0.06025596518769349
nosis_24mBCRAmaxSit,veraz_consumoPreCompromiso,0.0957200656769331
nosis_24mBCRAmaxSit,veraz_consumoPreMora,0.11345021051463779
nosis_24mBCRAmaxSit,veraz_consumoPreVencidos,0.31092369113625734
nosis_24mBCRAmaxSit,veraz_observaciones24m,0.24822705393723762
nosis_24mBCRAmaxSit,veraz_observacionesConqui60m,0.05619424798717839
nosis_24mBCRAmaxSit,veraz_observacionesMontoCerrada24m,0.2363202916555914
nosis_24mBCRAmaxSit,veraz_peorStatus12,0.845172078014086
nosis_24mBCRAmaxSit,veraz_peorStatusActual,0.6991155215970165
nosis_24mBCRAmaxSit,veraz_score,0.021007735735503394
nosis_24mBCRAmonto1,nosis_24mBCRAcant1,0.8076548581421102
nosis_24mBCRAmonto1,nosis_24mBCRAcantMora,0.19657676209442418
nosis_24mBCRAmonto1,nosis_24mBCRAmaxSit,0.3902823509452981
nosis_24mBCRAmonto1,nosis_24mBCRAmonto1,1.0
nosis_24mBCRAmonto1,nosis_24mBCRAmontoMora,0.38054501521902817
nosis_24mBCRAmonto1,nosis_6mBCRAcant1,0.7967092062928761
nosis_24mBCRAmonto1,nosis_6mBCRAcantMora,0.2534153648694484
nosis_24mBCRAmonto1,nosis_6mBCRAmaxSit,0.45221188221139785
nosis_24mBCRAmonto1,nosis_6mBCRAmonto1,0.9826740590706505
nosis_24mBCRAmonto1,nosis_6mBCRAmontoMora,0.35087811087997306
nosis_24mBCRAmonto1,nosis_abonadosCant12,0.15584900761382375
nosis_24mBCRAmonto1,nosis_abonadosCant24,0.10322447328463584
nosis_24mBCRAmonto1,nosis_abonadosCant6,0.10875271982804878
nosis_24mBCRAmonto1,nosis_actividad,0.3109788397987412
nosis_24mBCRAmonto1,nosis_actividadFecha,0.161337265291883
nosis_24mBCRAmonto1,nosis_AfipFech,0.12507424835500963
nosis_24mBCRAmonto1,nosis_aportesEmpleadoCantPeriodos,0.13522617661094444
nosis_24mBCRAmonto1,nosis_aportesEmpleadoMaxPeriodo,0.42663948972936167
nosis_24mBCRAmonto1,nosis_aportesEmpleadorCantPeriodos,0.07699443203537472
nosis_24mBCRAmonto1,nosis_aportesEmpleadorMaxPeriodo,0.21895879663666812
nosis_24mBCRAmonto1,nosis_BCRAcant1,0.5731058903769934
nosis_24mBCRAmonto1,nosis_BCRAcant2,0.1350482820389741
nosis_24mBCRAmonto1,nosis_BCRAcant3,0.18792213707528946
nosis_24mBCRAmonto1,nosis_BCRAcant4,0.21208296171951788
nosis_24mBCRAmonto1,nosis_BCRAcant5,0.3471639466795323
nosis_24mBCRAmonto1,nosis_BCRAcantMora,0.1597169366183132
nosis_24mBCRAmonto1,nosis_BCRAmaxSit,0.23292005554431586
nosis_24mBCRAmonto1,nosis_BCRAmonto1,0.10718381709201215
nosis_24mBCRAmonto1,nosis_BCRAmonto2,0.24168296048142232
nosis_24mBCRAmonto1,nosis_BCRAmonto3,0.13282921901193906
nosis_24mBCRAmonto1,nosis_BCRAmonto4,0.12886354375064119
nosis_24mBCRAmonto1,nosis_BCRAmonto5,0.2862064300742856
nosis_24mBCRAmonto1,nosis_BCRAmontoMora,0.07285606452426248
nosis_24mBCRAmonto1,nosis_chequesPositivos12,0.1267847251796879
nosis_24mBCRAmonto1,nosis_chequesPositivos24,0.007101389719326835
nosis_24mBCRAmonto1,nosis_chequesPositivos6,0.1366269257114323
nosis_24mBCRAmonto1,nosis_chequesPositivosMonto12,0.10566758204702163
nosis_24mBCRAmonto1,nosis_consultas,0.09397097489249784
nosis_24mBCRAmonto1,nosis_cuit,0.009910027653087836
nosis_24mBCRAmonto1,nosis_deudasFiscalesCant,0.06749385860720752
nosis_24mBCRAmonto1,nosis_deudasFiscalesMonto,0.10401203396356502
nosis_24mBCRAmonto1,nosis_domFicalCp,0.06244681204668566
nosis_24mBCRAmonto1,nosis_edad,0.2096622998621476
nosis_24mBCRAmonto1,nosis_empleadosCant,0.13303550561317803
nosis_24mBCRAmonto1,nosis_juiciosCant,0.15650947359129802
nosis_24mBCRAmonto1,nosis_rechazadosCant12,0.15460159664056738
nosis_24mBCRAmonto1,nosis_rechazadosCant24,0.09481275535700195
nosis_24mBCRAmonto1,nosis_rechazadosCant6,0.10988531139546771
nosis_24mBCRAmonto1,nosis_referenciasComerciales,0.2508174237356644
nosis_24mBCRAmonto1,nosis_referenciasTarjetas,0.12803794232848437
nosis_24mBCRAmonto1,nosis_relDepAnt,0.06534650519581212
nosis_24mBCRAmonto1,nosis_relDepCuit,0.1734030618781148
nosis_24mBCRAmonto1,nosis_score,0.25195583328278565
nosis_24mBCRAmonto1,nosis_seguimientosTmp,0.1293801755364439
nosis_24mBCRAmonto1,nosis_sinFondoCant12,0.15460159664056738
nosis_24mBCRAmonto1,nosis_sinFondoCant24,0.09536747533201083
nosis_24mBCRAmonto1,nosis_sinFondoCant6,0.10988531139546771
nosis_24mBCRAmonto1,nosisMesesAntiguedad,0.08212128914978799
nosis_24mBCRAmonto1,siisa_cant1s,0.4223327599080841
nosis_24mBCRAmonto1,siisa_cant2s,0.044816197606844244
nosis_24mBCRAmonto1,siisa_cant3s,0.18350690056580124
nosis_24mBCRAmonto1,siisa_cant4s,0.19666312248906054
nosis_24mBCRAmonto1,siisa_cant5s,0.31478308551613116
nosis_24mBCRAmonto1,siisa_cant6s,0.29730247234169466
nosis_24mBCRAmonto1,siisa_cantMoras,0.3013335563839484
nosis_24mBCRAmonto1,siisa_cantMorasBCRA,0.2010439609141767
nosis_24mBCRAmonto1,siisa_cuil,0.05713959977532078
nosis_24mBCRAmonto1,siisa_cuitsCheques,0.06612629078628306
nosis_24mBCRAmonto1,siisa_maxBCRA,0.19778882476012524
nosis_24mBCRAmonto1,siisa_maxBCRA12m,0.19384147607366212
nosis_24mBCRAmonto1,siisa_maxBCRA24m,0.18137280853534407
nosis_24mBCRAmonto1,siisa_maxBCRA6m,0.19027265220634312
nosis_24mBCRAmonto1,siisa_monto1s,0.5927552551708438
nosis_24mBCRAmonto1,siisa_monto2s,0.1510350491448606
nosis_24mBCRAmonto1,siisa_monto3s,0.14250552197953004
nosis_24mBCRAmonto1,siisa_monto4s,0.10919815823922459
nosis_24mBCRAmonto1,siisa_monto5s,0.18238417513541913
nosis_24mBCRAmonto1,siisa_monto6s,0.29730247234168544
nosis_24mBCRAmonto1,siisa_montoMorasBCRA,0.020508570348456743
nosis_24mBCRAmonto1,siisa_nroDoc,0.18833313107331265
nosis_24mBCRAmonto1,siisa_score,0.16871882388914924
nosis_24mBCRAmonto1,veraz_consumoPreCompromiso,0.5224805731061442
nosis_24mBCRAmonto1,veraz_consumoPreMora,0.3252129858426149
nosis_24mBCRAmonto1,veraz_consumoPreVencidos,0.1695715378960119
nosis_24mBCRAmonto1,veraz_observaciones24m,0.182691569768126
nosis_24mBCRAmonto1,veraz_observacionesConqui60m,0.06762048148436771
nosis_24mBCRAmonto1,veraz_observacionesMontoCerrada24m,0.15155068126231572
nosis_24mBCRAmonto1,veraz_peorStatus12,0.29467934257751355
nosis_24mBCRAmonto1,veraz_peorStatusActual,0.37621660499545123
nosis_24mBCRAmonto1,veraz_score,0.30392950247368594
nosis_24mBCRAmontoMora,nosis_24mBCRAcant1,0.3810681097191062
nosis_24mBCRAmontoMora,nosis_24mBCRAcantMora,0.8192814285813428
nosis_24mBCRAmontoMora,nosis_24mBCRAmaxSit,0.6655619167348933
nosis_24mBCRAmontoMora,nosis_24mBCRAmonto1,0.38054501521902817
nosis_24mBCRAmontoMora,nosis_24mBCRAmontoMora,1.0
nosis_24mBCRAmontoMora,nosis_6mBCRAcant1,0.3598256771840194
nosis_24mBCRAmontoMora,nosis_6mBCRAcantMora,0.8234832400667231
nosis_24mBCRAmontoMora,nosis_6mBCRAmaxSit,0.7680826295961936
nosis_24mBCRAmontoMora,nosis_6mBCRAmonto1,0.36924784046163184
nosis_24mBCRAmontoMora,nosis_6mBCRAmontoMora,0.8400758891686723
nosis_24mBCRAmontoMora,nosis_abonadosCant12,0.24289630191496125
nosis_24mBCRAmontoMora,nosis_abonadosCant24,0.1882758663118449
nosis_24mBCRAmontoMora,nosis_abonadosCant6,0.1879392012977488
nosis_24mBCRAmontoMora,nosis_actividad,0.13963732899417053
nosis_24mBCRAmontoMora,nosis_actividadFecha,0.18489952360698955
nosis_24mBCRAmontoMora,nosis_AfipFech,0.00030403969588582046
nosis_24mBCRAmontoMora,nosis_aportesEmpleadoCantPeriodos,0.14425643367841093
nosis_24mBCRAmontoMora,nosis_aportesEmpleadoMaxPeriodo,0.3676276456118501
nosis_24mBCRAmontoMora,nosis_aportesEmpleadorCantPeriodos,0.22805611154111521
nosis_24mBCRAmontoMora,nosis_aportesEmpleadorMaxPeriodo,0.3963451583660304
nosis_24mBCRAmontoMora,nosis_BCRAcant1,0.015819773101303607
nosis_24mBCRAmontoMora,nosis_BCRAcant2,0.37583925845929006
nosis_24mBCRAmontoMora,nosis_BCRAcant3,0.17966137681192887
